Customer ID,Customer Age,Birth Year,Annual Income,Number of Kids,Number of Teens,Household Size,Customer Segment,Customer Join Date,First Purchase Date,Engagement Score,Engagement Tier,Monthly Web Visits,Promo Purchases,Web Purchases,Catalog Purchases,Store Purchases,Days Since Last Purchase,Campaign Accepted,Total_Spending,Avg Spend per Purchase,Lifetime_Spend,High Value Customer,Spend on Wine,Spend on Fruits,Spend on Meat,Spend on Fish,Spend on Sweets,Spend on Gold,Last_Campaign_Response,Engagement Category,Campaign3_Accepted,Campaign4_Accepted,Campaign5_Accepted,Campaign1_Accepted,Campaign2_Accepted,Customer_Complained,Contact_Cost,Revenue_Adjusted,Customer_Since_Converted,Days_As_Customer,Total_Purchases,Engagement_Rate,Education_Basic_1,Education_Graduation_1,Education_Master_1,Education_PhD_1,Marital_Status_Alone_1,Marital_Status_Divorced_1,Marital_Status_Married_1,Marital_Status_Single_1,Marital_Status_Together_1,Marital_Status_Widow_1,Marital_Status_YOLO_1
10323,73,1952,49413,0,1,1,Low,2013-10-25,2013-10-25,18,Medium,5,2,4,2,5,88,0,304,23.384615384615383,322,No,205,7,41,3,2,46,0,Low,0,0,0,0,0,0,3,11,4164,4164,13,0,0,1,0,0,0,0,1,0,0,0,0
10855,57,1968,50014,1,0,1,Low,2014-01-22,2014-01-22,20,Medium,5,2,4,1,8,9,0,396,26.4,416,No,234,14,77,19,10,42,0,Low,0,0,0,0,0,0,3,11,4075,4075,15,0,0,0,1,0,0,0,0,1,0,0,0
6969,43,1982,50272,1,0,1,Low,2013-08-07,2013-08-07,20,Medium,7,3,4,1,5,75,0,233,17.923076923076923,253,No,99,13,66,43,8,4,0,Low,0,0,0,0,0,0,3,11,4243,4243,13,0,0,1,0,0,0,0,0,0,1,0,0
713,48,1977,50353,0,0,0,Low,2014-06-08,2014-06-08,18,Medium,3,1,4,4,6,72,0,442,29.466666666666665,460,No,141,15,153,67,31,35,0,Low,0,0,0,0,0,0,3,11,3938,3938,15,0,0,0,1,0,0,0,1,0,0,0,0
7230,65,1960,50611,0,1,1,Low,2012-10-04,2012-10-04,29,High,6,6,4,5,7,98,1,493,22.40909090909091,521,No,459,0,24,6,0,4,1,Low,0,1,0,0,0,0,3,11,4550,4550,22,0,0,0,0,1,0,1,0,0,0,0,0
5675,65,1960,50611,0,1,1,Low,2012-10-04,2012-10-04,29,High,6,6,4,5,7,98,1,493,22.40909090909091,521,No,459,0,24,6,0,4,0,Low,0,1,0,0,0,0,3,11,4550,4550,22,0,0,0,0,1,0,1,0,0,0,0,0
5180,57,1968,50616,0,1,1,Low,2014-04-18,2014-04-18,17,Medium,7,2,4,0,4,56,0,149,14.9,166,No,128,0,16,0,1,4,0,Low,0,0,0,0,0,0,3,11,3989,3989,10,0,0,0,0,1,0,1,0,0,0,0,0
455,79,1946,51012,0,0,0,Low,2013-04-18,2013-04-18,16,Medium,6,1,4,1,4,86,0,209,20.9,225,No,102,9,63,2,9,24,0,Low,0,0,0,0,0,0,3,11,4354,4354,10,0,0,0,0,1,0,0,1,0,0,0,0
7592,79,1946,51012,0,0,0,Low,2013-04-18,2013-04-18,16,Medium,6,1,4,1,4,86,0,209,20.9,225,No,102,9,63,2,9,24,0,Low,0,0,0,0,0,0,3,11,4354,4354,10,0,0,0,0,1,0,0,1,0,0,0,0
8159,57,1968,51287,1,1,2,Low,2014-04-01,2014-04-01,18,Medium,7,3,4,1,3,10,0,182,16.545454545454547,200,No,117,0,22,13,0,30,0,Low,0,0,0,0,0,0,3,11,4006,4006,11,0,0,1,0,0,0,0,1,0,0,0,0
3202,38,1987,51563,0,0,0,Mid,2012-10-01,2012-10-01,29,High,8,1,4,4,10,60,2,1250,65.78947368421052,1277,Yes,1166,0,48,0,0,36,0,Low,0,1,1,0,0,0,3,11,4553,4553,19,0,0,0,0,1,0,0,1,0,0,0,0
7698,49,1976,51650,0,1,1,Low,2014-05-11,2014-05-11,15,Medium,5,1,4,1,4,81,0,191,19.1,206,No,152,3,22,2,5,7,0,Low,0,0,0,0,0,0,3,11,3966,3966,10,0,0,0,0,1,0,0,1,0,0,0,0
2853,45,1980,51766,1,0,1,Low,2014-03-11,2014-03-11,17,Medium,5,2,4,2,4,74,0,275,22.916666666666668,292,No,60,51,87,6,20,51,0,Low,0,0,0,0,0,0,3,11,4027,4027,12,0,0,1,0,0,0,0,0,1,0,0,0
675,52,1973,52034,1,1,2,Low,2013-05-17,2013-05-17,23,Medium,7,5,4,2,5,67,0,332,20.75,355,No,146,0,93,7,13,73,0,Low,0,0,0,0,0,0,3,11,4325,4325,16,0,0,0,1,0,0,1,0,0,0,0,0
7409,55,1970,53187,1,0,1,Low,2013-10-26,2013-10-26,18,Medium,5,2,4,1,6,66,0,267,20.53846153846154,285,No,211,2,30,7,7,10,0,Low,0,0,0,0,0,0,3,11,4163,4163,13,0,0,1,0,0,0,0,0,0,1,0,0
4093,50,1975,53253,1,1,2,Low,2013-02-11,2013-02-11,24,Medium,5,7,4,3,5,61,0,436,22.94736842105263,460,No,216,9,57,20,9,125,0,Low,0,0,0,0,0,0,3,11,4420,4420,19,0,0,0,1,0,0,0,0,0,1,0,0
2072,56,1969,53374,0,1,1,Mid,2012-08-16,2012-08-16,31,High,9,6,4,2,9,34,1,1064,50.666666666666664,1094,Yes,896,10,101,13,10,34,1,Low,1,0,0,0,0,0,3,11,4599,4599,21,0,0,0,0,1,0,0,0,0,1,0,0
8216,53,1972,53761,1,1,2,Low,2013-10-11,2013-10-11,22,Medium,5,6,4,4,3,7,0,325,19.11764705882353,347,No,158,0,76,13,7,71,0,Low,0,0,0,0,0,0,3,11,4178,4178,17,0,0,0,1,0,0,0,1,0,0,0,0
10882,49,1976,53858,0,1,1,Mid,2012-11-09,2012-11-09,21,Medium,4,4,4,3,6,50,0,915,53.8235294117647,936,No,407,53,221,58,150,26,0,Low,0,0,0,0,0,0,3,11,4514,4514,17,0,0,1,0,0,0,0,1,0,0,0,0
7822,49,1976,54058,0,1,1,Mid,2013-06-04,2013-06-04,23,Medium,3,2,4,6,8,56,0,662,33.1,685,No,198,18,252,32,108,54,0,Low,0,0,0,0,0,0,3,11,4307,4307,20,0,0,1,0,0,0,0,0,0,1,0,0
8945,55,1970,54137,0,1,1,Low,2013-08-16,2013-08-16,17,Medium,6,2,4,1,4,46,0,203,18.454545454545453,220,No,171,0,11,0,1,20,0,Low,0,0,0,0,0,0,3,11,4234,4234,11,0,0,1,0,0,0,1,0,0,0,0,0
10552,46,1979,54210,0,1,1,Low,2013-05-20,2013-05-20,19,Medium,5,2,4,1,7,18,0,367,26.214285714285715,386,No,70,54,109,80,9,45,0,Low,0,0,0,0,0,0,3,11,4322,4322,14,0,0,0,0,0,0,0,1,0,0,0,0
975,69,1956,54252,1,1,2,Low,2013-05-28,2013-05-28,21,Medium,6,5,4,1,5,25,0,264,17.6,285,No,178,4,26,8,4,44,0,Low,0,0,0,0,0,0,3,11,4314,4314,15,0,0,1,0,0,0,0,0,1,0,0,0
5253,69,1956,54603,1,1,2,Low,2013-07-09,2013-07-09,23,Medium,7,6,4,2,4,85,0,227,14.1875,250,No,145,13,46,17,2,4,0,Low,0,0,0,0,0,0,3,11,4272,4272,16,0,0,0,1,0,0,0,0,0,1,0,0
8210,50,1975,54730,0,1,1,Low,2013-08-15,2013-08-15,22,Medium,4,5,4,1,8,64,0,405,22.5,427,No,318,3,17,4,7,56,0,Low,0,0,0,0,0,0,3,11,4235,4235,18,0,0,0,1,0,0,0,1,0,0,0,0
4827,69,1956,54998,0,1,1,Low,2013-03-10,2013-03-10,24,Medium,4,5,4,2,9,3,0,455,22.75,479,No,154,22,202,39,30,8,1,Low,0,0,0,0,0,0,3,11,4393,4393,20,0,0,0,0,1,0,0,0,1,0,0,0
9707,56,1969,55212,0,1,1,Mid,2012-11-23,2012-11-23,30,High,8,3,4,2,11,65,2,1182,59.1,1210,Yes,1103,0,45,0,0,34,0,Low,0,1,0,0,1,0,3,11,4500,4500,20,0,0,0,0,1,0,0,1,0,0,0,0
10872,56,1969,55212,0,1,1,Mid,2012-11-23,2012-11-23,30,High,8,3,4,2,11,65,2,1182,59.1,1210,Yes,1103,0,45,0,0,34,0,Low,0,1,0,0,1,0,3,11,4500,4500,20,0,0,0,0,1,0,0,1,0,0,0,0
48,61,1964,55761,0,1,1,Low,2014-04-24,2014-04-24,17,Medium,6,2,4,1,3,97,1,184,18.4,200,No,136,1,12,0,3,32,0,Low,0,1,0,0,0,0,3,11,3983,3983,10,0,0,1,0,0,0,0,0,0,1,0,0
944,63,1962,56181,0,1,1,Low,2013-01-08,2013-01-08,18,Medium,4,1,4,2,7,6,0,393,28.071428571428573,411,No,121,103,69,8,44,48,0,Low,0,0,0,0,0,0,3,11,4454,4454,14,0,0,1,0,0,0,0,1,0,0,0,0
1542,50,1975,56243,1,2,3,Low,2013-12-30,2013-12-30,25,High,5,6,4,2,8,26,0,396,19.8,421,No,347,0,35,4,3,7,0,Low,0,0,0,0,0,0,3,11,4098,4098,20,0,0,1,0,0,0,0,0,1,0,0,0
10841,50,1975,56559,0,1,1,Low,2012-12-25,2012-12-25,22,Medium,4,3,4,3,8,46,0,484,26.88888888888889,506,No,226,22,133,41,31,31,0,Low,0,0,0,0,0,0,3,11,4468,4468,18,0,0,0,0,1,0,0,0,0,1,0,0
3439,53,1972,56721,1,1,2,Low,2012-10-31,2012-10-31,21,Medium,6,5,4,1,5,64,0,296,19.733333333333334,317,No,157,6,39,6,13,75,0,Low,0,0,0,0,0,0,3,11,4523,4523,15,0,0,1,0,0,0,0,1,0,0,0,0
8783,75,1950,57045,0,1,1,Low,2012-09-08,2012-09-08,21,Medium,3,3,4,2,9,40,0,454,25.22222222222222,475,No,296,13,104,11,13,17,0,Low,0,0,0,0,0,0,3,11,4576,4576,18,0,0,1,0,0,0,0,1,0,0,0,0
10176,57,1968,57107,0,1,1,Low,2012-08-24,2012-08-24,33,High,8,7,4,4,8,44,2,416,18.08695652173913,447,No,159,0,120,0,0,137,1,Low,0,1,0,0,1,0,3,11,4591,4591,23,0,0,1,0,0,0,0,0,1,0,0,0
10821,47,1978,57113,1,1,2,Low,2013-02-06,2013-02-06,23,Medium,7,6,4,1,5,45,0,263,16.4375,286,No,182,4,33,0,2,42,0,Low,0,0,0,0,0,0,3,11,4425,4425,16,0,0,1,0,0,0,0,1,0,0,0,0
5948,50,1975,57338,0,1,1,Low,2014-04-29,2014-04-29,17,Medium,5,2,4,1,5,96,0,237,19.75,254,No,143,6,52,11,8,17,0,Low,0,0,0,0,0,0,3,11,3978,3978,12,0,0,1,0,0,0,0,0,1,0,0,0
6376,46,1979,57537,1,0,1,Mid,2013-06-10,2013-06-10,23,Medium,4,4,4,3,8,83,0,545,28.68421052631579,568,No,191,56,139,51,8,100,0,Low,0,0,0,0,0,0,3,11,4301,4301,19,0,0,1,0,0,0,0,0,1,0,0,0
2036,52,1973,57906,0,1,1,Low,2013-06-11,2013-06-11,21,Medium,4,3,4,2,8,29,0,401,23.58823529411765,422,No,243,11,119,10,3,15,0,Low,0,0,0,0,0,0,3,11,4300,4300,17,0,0,0,0,1,0,0,0,0,1,0,0
1328,43,1982,57937,0,1,1,Mid,2014-02-16,2014-02-16,23,Medium,3,3,4,4,9,56,0,683,34.15,706,No,261,42,144,55,48,133,0,Low,0,0,0,0,0,0,3,11,4050,4050,20,0,0,0,0,0,0,0,1,0,0,0,0
9483,66,1959,57957,0,1,1,Mid,2013-08-19,2013-08-19,28,High,3,7,4,6,8,24,0,637,25.48,665,No,290,59,177,77,5,29,0,Low,0,0,0,0,0,1,3,11,4231,4231,25,0,0,1,0,0,0,0,0,0,1,0,0
2276,70,1955,57959,0,1,1,Mid,2013-05-02,2013-05-02,30,High,3,5,4,7,11,71,0,868,32.148148148148145,898,No,430,16,322,43,24,33,0,Low,0,0,0,0,0,0,3,11,4340,4340,27,0,0,1,0,0,0,0,0,1,0,0,0
4201,63,1962,57967,0,1,1,Low,2013-03-03,2013-03-03,24,Medium,5,5,4,2,8,39,0,468,24.63157894736842,492,No,229,7,137,4,0,91,0,Low,0,0,0,0,0,0,3,11,4400,4400,19,0,0,1,0,0,0,0,0,1,0,0,0
6404,56,1969,58917,1,2,3,Low,2013-03-24,2013-03-24,21,Medium,5,5,4,1,6,10,0,282,17.625,303,No,151,7,89,0,7,28,0,Low,0,0,0,0,0,0,3,11,4379,4379,16,0,0,1,0,0,0,0,0,0,1,0,0
3830,72,1953,59354,0,2,2,Low,2014-04-24,2014-04-24,19,Medium,3,1,4,4,7,59,0,459,28.6875,478,No,295,21,78,39,13,13,0,Low,0,0,0,0,0,0,3,11,3983,3983,16,0,0,0,1,0,0,0,1,0,0,0,0
10634,74,1951,59412,0,0,0,Low,2014-04-19,2014-04-19,18,Medium,3,1,4,2,8,56,0,406,27.066666666666666,424,No,90,67,165,30,43,11,0,Low,0,0,0,0,0,0,3,11,3988,3988,15,0,0,0,1,0,0,0,1,0,0,0,0
10157,60,1965,59686,0,1,1,Low,2014-01-25,2014-01-25,16,Medium,4,1,4,1,6,78,0,274,22.833333333333332,290,No,89,15,89,34,42,5,0,Low,0,0,0,0,0,0,3,11,4072,4072,12,0,0,1,0,0,0,0,0,1,0,0,0
5872,74,1951,60689,0,1,1,Mid,2013-06-01,2013-06-01,25,High,3,4,4,4,10,23,0,639,29.045454545454547,664,No,240,90,216,63,6,24,0,Low,0,0,0,0,0,0,3,11,4310,4310,22,0,0,1,0,0,0,0,0,1,0,0,0
232,60,1965,61559,0,1,1,Mid,2013-07-17,2013-07-17,20,Medium,3,1,4,2,10,8,0,530,31.176470588235293,550,No,279,83,88,32,14,34,0,Low,0,0,0,0,0,0,3,11,4264,4264,17,0,0,1,0,0,0,0,0,1,0,0,0
5057,64,1961,61794,0,1,1,Mid,2013-09-14,2013-09-14,22,Medium,2,2,4,4,10,74,0,611,30.55,633,No,264,47,188,54,47,11,0,Low,0,0,0,0,0,0,3,11,4205,4205,20,0,0,0,1,0,0,0,1,0,0,0,0
5626,61,1964,61798,0,0,0,Low,2013-11-23,2013-11-23,20,Medium,4,1,4,2,9,13,0,463,28.9375,483,No,338,4,89,11,8,13,0,Low,0,0,0,0,0,0,3,11,4135,4135,16,0,0,0,0,1,0,0,0,1,0,0,0
9964,46,1979,61825,0,1,1,Low,2013-08-07,2013-08-07,19,Medium,4,1,4,2,8,56,0,424,28.266666666666666,443,No,162,50,100,55,30,27,0,Low,0,0,0,0,0,0,3,11,4243,4243,15,0,0,1,0,0,0,0,0,1,0,0,0
1630,46,1979,61825,0,1,1,Low,2013-08-07,2013-08-07,19,Medium,4,1,4,2,8,56,0,424,28.266666666666666,443,No,162,50,100,55,30,27,0,Low,0,0,0,0,0,0,3,11,4243,4243,15,0,0,1,0,0,0,0,0,1,0,0,0
4702,61,1964,61839,0,0,0,High,2012-08-12,2012-08-12,25,High,8,1,4,8,4,20,0,1895,111.47058823529412,1920,Yes,1000,155,379,224,17,120,0,Low,0,0,0,0,0,0,3,11,4603,4603,17,0,0,1,0,0,0,0,0,1,0,0,0
310,55,1970,61872,0,1,1,Mid,2013-12-13,2013-12-13,25,High,4,4,4,4,9,81,0,573,27.285714285714285,598,No,330,5,159,36,27,16,0,Low,0,0,0,0,0,0,3,11,4115,4115,21,0,0,0,1,0,0,0,1,0,0,0,0
3066,50,1975,61905,0,1,1,Low,2014-02-04,2014-02-04,17,Medium,5,2,4,2,4,2,0,231,19.25,248,No,167,0,43,6,2,13,0,Low,0,0,0,0,0,0,3,11,4062,4062,12,0,0,0,0,1,0,0,0,0,1,0,0
7214,68,1957,62187,0,0,0,Mid,2013-07-05,2013-07-05,21,Medium,3,1,4,8,5,49,0,1283,71.27777777777777,1304,Yes,792,0,275,45,45,126,0,Low,0,0,0,0,0,0,3,11,4276,4276,18,0,0,1,0,0,0,0,1,0,0,0,0
10151,65,1960,62204,0,2,2,Mid,2012-09-12,2012-09-12,25,High,3,1,4,5,12,38,0,946,43.0,971,No,317,46,247,151,46,139,0,Low,0,0,0,0,0,0,3,11,4572,4572,22,0,0,1,0,0,0,1,0,0,0,0,0
3515,73,1952,62307,0,1,1,Low,2014-02-17,2014-02-17,14,Low,5,1,4,0,4,94,0,160,17.77777777777778,174,No,87,13,34,10,6,10,0,Low,0,0,0,0,0,0,3,11,4049,4049,9,0,0,1,0,0,0,0,0,1,0,0,0
3598,53,1972,62710,0,1,1,Mid,2013-05-23,2013-05-23,26,High,4,4,4,2,12,53,0,606,27.545454545454547,632,No,441,35,83,7,29,11,0,Low,0,0,0,0,0,0,3,11,4319,4319,22,0,0,1,0,0,0,0,1,0,0,0,0
1685,58,1967,62981,0,0,0,Mid,2013-03-17,2013-03-17,27,High,3,1,4,5,13,21,1,1482,64.43478260869566,1508,Yes,796,14,590,38,44,0,0,Low,0,1,0,0,0,0,3,11,4386,4386,23,0,0,0,0,1,0,0,0,0,1,0,0
3643,51,1974,63206,0,0,0,Mid,2014-03-20,2014-03-20,17,Medium,2,1,4,3,6,65,1,928,66.28571428571429,944,No,750,8,125,11,8,26,0,Low,0,0,1,0,0,0,3,11,4018,4018,14,0,0,0,1,0,0,0,1,0,0,0,0
6202,65,1960,63381,0,1,1,Mid,2012-10-05,2012-10-05,28,High,2,4,4,5,13,78,0,1005,38.65384615384615,1033,Yes,571,50,142,33,50,159,0,Low,0,0,0,0,0,0,3,11,4549,4549,26,0,0,1,0,0,0,0,0,0,1,0,0
3856,65,1960,63381,0,1,1,Mid,2012-10-05,2012-10-05,28,High,2,4,4,5,13,78,0,1005,38.65384615384615,1033,Yes,571,50,142,33,50,159,0,Low,0,0,0,0,0,0,3,11,4549,4549,26,0,0,1,0,0,0,0,0,0,1,0,0
7873,52,1973,63516,1,1,2,Low,2013-07-06,2013-07-06,21,Medium,5,4,4,1,7,30,0,300,18.75,321,No,141,11,114,15,14,5,0,Low,0,0,0,0,0,0,3,11,4275,4275,16,0,0,0,0,1,0,0,0,0,1,0,0
1245,59,1966,63810,0,1,1,Mid,2012-11-11,2012-11-11,32,High,8,4,4,3,12,45,1,1371,59.608695652173914,1402,Yes,977,12,253,16,12,101,0,Low,0,1,0,0,0,0,3,11,4512,4512,23,0,0,1,0,0,0,0,0,1,0,0,0
2561,59,1966,63810,0,1,1,Mid,2012-11-11,2012-11-11,32,High,8,4,4,3,12,45,1,1371,59.608695652173914,1402,Yes,977,12,253,16,12,101,0,Low,0,1,0,0,0,0,3,11,4512,4512,23,0,0,1,0,0,0,0,0,1,0,0,0
9166,57,1968,63967,0,1,1,Mid,2013-08-09,2013-08-09,25,High,2,3,4,4,12,57,0,882,38.34782608695652,907,No,387,84,141,73,35,162,0,Low,0,0,0,0,0,0,3,11,4241,4241,23,0,0,1,0,0,0,0,1,0,0,0,0
9595,64,1961,64260,0,0,0,High,2013-01-11,2013-01-11,17,Medium,3,1,4,5,4,1,0,1574,112.42857142857143,1591,Yes,539,169,816,20,0,30,1,Low,0,0,0,0,0,0,3,11,4451,4451,14,0,0,1,0,0,0,0,0,0,1,0,0
5140,40,1985,64355,1,0,1,Mid,2012-08-24,2012-08-24,29,High,8,2,4,3,12,66,0,1445,68.80952380952381,1474,Yes,1047,0,140,67,38,153,0,Low,0,0,0,0,0,0,3,11,4591,4591,21,0,0,0,0,1,0,0,1,0,0,0,0
466,81,1944,65275,0,0,0,Mid,2013-04-03,2013-04-03,23,Medium,2,1,4,3,13,9,0,746,35.523809523809526,769,No,388,14,218,91,14,21,0,Low,0,0,0,0,0,0,3,11,4369,4369,21,0,0,1,0,0,0,0,1,0,0,0,0
6872,51,1974,65352,0,1,1,Low,2013-08-21,2013-08-21,20,Medium,4,2,4,2,8,43,0,405,25.3125,425,No,284,3,84,4,7,23,0,Low,0,0,0,0,0,0,3,11,4229,4229,16,0,0,0,0,1,0,0,1,0,0,0,0
8614,68,1957,65486,0,1,1,Mid,2014-05-12,2014-05-12,19,Medium,2,1,4,2,10,29,0,507,29.823529411764707,526,No,245,19,125,37,67,14,0,Low,0,0,0,0,0,0,3,11,3965,3965,17,0,0,1,0,0,0,0,0,0,0,1,0
10770,66,1959,65492,0,0,0,Mid,2014-01-26,2014-01-26,28,High,2,2,4,7,13,73,0,1045,40.19230769230769,1073,Yes,247,161,295,210,85,47,0,Low,0,0,0,0,0,0,3,11,4071,4071,26,0,0,1,0,0,0,0,1,0,0,0,0
10766,61,1964,65526,0,1,1,Mid,2014-04-11,2014-04-11,19,Medium,2,1,4,4,8,22,0,506,29.764705882352942,525,No,397,19,69,12,0,9,0,Low,0,0,0,0,0,0,3,11,3996,3996,17,0,0,0,0,1,0,0,1,0,0,0,0
9971,61,1964,65526,0,1,1,Mid,2014-04-11,2014-04-11,19,Medium,2,1,4,4,8,22,0,506,29.764705882352942,525,No,397,19,69,12,0,9,0,Low,0,0,0,0,0,0,3,11,3996,3996,17,0,0,0,0,1,0,0,1,0,0,0,0
3535,60,1965,66294,0,0,0,Mid,2014-03-17,2014-03-17,15,Medium,2,1,4,3,5,68,0,967,74.38461538461539,982,No,251,108,334,65,92,117,0,Low,0,0,0,0,0,0,3,11,4021,4021,13,0,0,1,0,0,0,0,0,1,0,0,0
9381,47,1978,66373,1,1,2,Mid,2013-06-12,2013-06-12,26,High,3,7,4,2,10,57,0,606,26.347826086956523,632,No,328,9,124,12,24,109,0,Low,0,0,0,0,0,0,3,11,4299,4299,23,0,0,1,0,0,0,0,1,0,0,0,0
9384,47,1978,66373,1,1,2,Mid,2013-06-12,2013-06-12,26,High,3,7,4,2,10,57,0,606,26.347826086956523,632,No,328,9,124,12,24,109,0,Low,0,0,0,0,0,0,3,11,4299,4299,23,0,0,1,0,0,0,0,1,0,0,0,0
246,60,1965,66480,1,1,2,Low,2014-05-31,2014-05-31,23,Medium,4,7,4,1,7,71,0,312,16.42105263157895,335,No,199,9,57,20,21,6,0,Low,0,0,0,0,0,0,3,11,3946,3946,19,0,0,1,0,0,0,0,1,0,0,0,0
9478,40,1985,66503,1,0,1,Low,2012-08-14,2012-08-14,18,Medium,3,2,4,3,6,30,0,401,26.733333333333334,419,No,91,64,128,65,3,50,0,Low,0,0,0,0,0,0,3,11,4601,4601,15,0,0,1,0,0,0,0,0,1,0,0,0
9120,63,1962,66565,0,1,1,Mid,2012-12-05,2012-12-05,27,High,8,4,4,2,9,80,0,1065,56.05263157894737,1092,Yes,747,10,161,65,40,42,0,Low,0,0,0,0,0,0,3,11,4488,4488,19,0,0,1,0,0,0,0,0,1,0,0,0
3076,50,1975,66653,1,1,2,Mid,2012-09-07,2012-09-07,25,High,3,4,4,2,12,18,0,612,27.818181818181817,637,No,452,18,102,16,18,6,0,Low,0,0,0,0,0,0,3,11,4577,4577,22,0,0,1,0,0,0,0,0,0,1,0,0
9204,55,1970,66731,0,1,1,Mid,2012-09-12,2012-09-12,20,Medium,3,4,4,3,6,33,0,1029,60.529411764705884,1049,Yes,371,159,194,58,106,141,0,Low,0,0,0,0,0,0,3,11,4572,4572,17,0,0,1,0,0,0,0,0,0,0,1,0
6445,58,1967,66825,0,0,0,Mid,2013-07-14,2013-07-14,18,Medium,2,1,4,5,6,73,0,858,53.625,876,No,243,101,405,29,40,40,0,Low,0,0,0,0,0,0,3,11,4267,4267,16,0,0,1,0,0,0,0,0,0,1,0,0
1402,71,1954,66991,0,0,0,Mid,2012-09-11,2012-09-11,24,Medium,3,3,4,8,6,1,0,1253,59.666666666666664,1277,Yes,496,36,460,189,60,12,0,Low,0,0,0,0,0,0,3,11,4573,4573,21,0,0,0,1,0,0,0,1,0,0,0,0
123,74,1951,67046,0,1,1,Mid,2013-01-06,2013-01-06,17,Medium,2,2,4,5,4,92,0,993,66.2,1010,No,544,35,133,23,151,107,0,Low,0,0,0,0,0,0,3,11,4456,4456,15,0,0,1,0,0,0,0,0,0,0,1,0
2878,78,1947,67472,0,1,1,Low,2013-09-28,2013-09-28,18,Medium,3,2,4,2,7,93,0,414,27.6,432,No,162,31,127,8,17,69,0,Low,0,0,0,0,0,0,3,11,4191,4191,15,0,0,0,0,1,0,0,1,0,0,0,0
176,45,1980,67506,0,1,1,Low,2014-01-02,2014-01-02,15,Medium,3,1,4,1,6,73,0,331,27.583333333333332,346,No,90,38,67,33,36,67,0,Low,0,0,0,0,0,0,3,11,4095,4095,12,0,0,0,0,0,0,0,0,1,0,0,0
8867,37,1988,67546,0,0,0,High,2012-08-31,2012-08-31,23,Medium,3,1,4,10,5,90,0,2126,106.3,2149,Yes,864,134,768,150,38,172,0,Low,0,0,0,0,0,0,3,11,4584,4584,20,0,0,0,0,1,0,0,1,0,0,0,0
2747,37,1988,67546,0,0,0,High,2012-08-31,2012-08-31,23,Medium,3,1,4,10,5,90,0,2126,106.3,2149,Yes,864,134,768,150,38,172,0,Low,0,0,0,0,0,0,3,11,4584,4584,20,0,0,0,0,1,0,0,1,0,0,0,0
3170,68,1957,68148,0,0,0,Mid,2013-08-31,2013-08-31,17,Medium,2,1,4,4,6,86,0,1042,69.46666666666667,1059,Yes,389,66,408,37,57,85,0,Low,0,0,0,0,0,0,3,11,4219,4219,15,0,0,0,1,0,0,0,0,0,1,0,0
8405,46,1979,68274,1,1,2,Low,2013-09-30,2013-09-30,16,Medium,3,2,4,2,5,83,0,305,23.46153846153846,321,No,135,25,51,23,25,46,0,Low,0,0,0,0,0,0,3,11,4189,4189,13,0,0,1,0,0,0,1,0,0,0,0,0
10172,37,1988,68655,0,0,0,High,2012-08-10,2012-08-10,24,Medium,3,1,4,5,11,95,0,1538,73.23809523809524,1562,Yes,456,19,832,75,118,38,0,Low,0,0,0,0,0,0,3,11,4605,4605,21,0,0,1,0,0,0,0,0,1,0,0,0
6729,37,1988,68655,0,0,0,High,2012-08-10,2012-08-10,24,Medium,3,1,4,5,11,95,0,1538,73.23809523809524,1562,Yes,456,19,832,75,118,38,0,Low,0,0,0,0,0,0,3,11,4605,4605,21,0,0,1,0,0,0,0,0,1,0,0,0
3428,34,1991,68682,0,0,0,High,2013-10-06,2013-10-06,26,High,2,1,4,9,10,56,0,1598,66.58333333333333,1624,Yes,919,0,505,99,30,45,0,Low,0,0,0,0,0,0,3,11,4183,4183,24,0,0,0,0,1,0,0,0,0,1,0,0
4500,34,1991,68682,0,0,0,High,2013-10-06,2013-10-06,26,High,2,1,4,9,10,56,0,1598,66.58333333333333,1624,Yes,919,0,505,99,30,45,0,Low,0,0,0,0,0,0,3,11,4183,4183,24,0,0,0,0,1,0,0,0,0,1,0,0
9888,56,1969,68695,0,0,0,Mid,2014-06-25,2014-06-25,18,Medium,2,1,4,4,7,3,0,1091,68.1875,1109,Yes,458,81,356,106,50,40,0,Low,0,0,0,0,0,0,3,11,3921,3921,16,0,0,1,0,0,0,0,0,0,1,0,0
4399,56,1969,68695,0,0,0,Mid,2014-06-25,2014-06-25,18,Medium,2,1,4,4,7,3,0,1091,68.1875,1109,Yes,458,81,356,106,50,40,0,Low,0,0,0,0,0,0,3,11,3921,3921,16,0,0,1,0,0,0,0,0,0,1,0,0
5232,60,1965,69139,0,1,1,Low,2014-01-27,2014-01-27,15,Medium,4,1,4,1,5,23,0,227,20.636363636363637,242,No,86,12,75,33,15,6,0,Low,0,0,0,0,0,0,3,11,4070,4070,11,0,0,1,0,0,0,0,1,0,0,0,0
3011,60,1965,69139,0,1,1,Low,2014-01-27,2014-01-27,15,Medium,4,1,4,1,5,23,0,227,20.636363636363637,242,No,86,12,75,33,15,6,0,Low,0,0,0,0,0,0,3,11,4070,4070,11,0,0,1,0,0,0,0,1,0,0,0,0
